0.046235
0.066076
0.13438
-0.22889
0.20155
0.12033
0.021049
0.12279
-0.055816
-0.16403
0.069408
-0.36078
0.12201
0.090818
0.024385
0.075765
0.074013
-0.021394
0.068835
-0.47119
-0.031395
0.0029627
0.075315
-0.0061497
0.086069
0.054617
0.14161
0.044555
0.089543
0.13542
-0.49331
0.23949
-0.24067
-0.033604
