mytstat,mytstat_sig,meanMS_con,meanMS_patient
-1.86721983018061,0,-1.1854021563884,-1.15278343112685
1.62768317245362,0,1.52978388967596,1.43111459756211
-0.349711905529061,0,-0.348568199900307,-0.339483711187857
-0.459875212076056,0,-0.455701086384381,-0.434223687615239
0.477013741289901,0,1.93999832823476,1.91689058448433
0.332170653071729,0,-0.807469591661534,-0.812579355997818
-1.40573845308766,0,0.817467913948757,0.871013671796712
-0.820571377751252,0,0.753346351703897,0.766030490009064
-1.0760207693187,0,0.662585137734991,0.690089403317262
-1.02431063677425,0,2.06814653139353,2.11551051937052
0.393441099206933,0,-0.733674194734985,-0.739571476458609
-0.778758781214396,0,-0.572021809529117,-0.552685892586428
0.486013031428891,0,-1.13863992103702,-1.14474446522365
-0.823175212404957,0,0.167026078108019,0.19980679497198
1.23406359886909,0,0.173200636396909,0.135851348847292
-0.199610004816781,0,0.451429370884851,0.463537674518206
1.81284011211344,0,1.47548538511799,1.42045258454773
-1.02921782309385,0,0.741725658365635,0.797229354972217
-1.70236531832342,0,-0.512409315099979,-0.452195073117525
-0.770091515985018,0,-0.333357433149426,-0.300996597706316
1.38977524454827,0,-0.262014997459659,-0.315098066501834
-0.935273933695887,0,-0.202528453967777,-0.166052941290234
1.4669266407194,0,0.387264643247972,0.343337932447583
0.45068051333204,0,-1.06179917372798,-1.06993428560105
0.215950268102059,0,-0.741522141834316,-0.751722733682689
-0.686288137076618,0,-0.707922278217272,-0.698658489273007
0.799190862762211,0,-1.31116582475804,-1.3270597124901
-0.650162902931851,0,-0.209377170924259,-0.18645838623694
1.95008567680654,0,-1.0466162734383,-1.08818355756531
-1.39333933795945,0,0.7627856845356,0.821272939499319
2.10549986719916,2.10549986719916,0.304488812796141,0.202500992762776
0.491387429058541,0,-0.792102456939807,-0.804493967822012
-0.714184797376818,0,-0.693061865168159,-0.666851419906732
0.897189967951601,0,0.107888028929394,0.0734240400587906
-0.0666515207992538,0,-0.447409755144794,-0.446865327819307
-0.346926363413334,0,0.389394894249576,0.4038843998839
-1.03519320394129,0,-0.138942302682819,-0.0971324482354106
0.12501680792853,0,-0.465911688249984,-0.468049384484753
2.26984659705464,2.26984659705464,-0.536516383764815,-0.599718184364434
-0.174016158323009,0,0.614095383908545,0.628802012189737
0.267381709470876,0,-0.919450061371482,-0.927005478224864
-2.17467414639368,-2.17467414639368,0.109381624358894,0.170791571809799
-1.40203386292643,0,1.50260048306498,1.54648780242327
1.65672620310051,0,4.54765414292651,4.43631228229572
-0.236191357476526,0,-0.610883509560469,-0.590212187792733
1.17284582540968,0,-0.372393860960982,-0.412466871148822
-0.747545475444816,0,1.16629325859155,1.19190861132455
1.01600624068806,0,-0.187904703459123,-0.221665322053327
-0.977941878313026,0,0.00351021601235382,0.0313781995169633
-0.255232549118985,0,-0.228902325176144,-0.22233877394305
-0.420222196875656,0,-1.16880329768263,-1.16094747924656
-1.48182547612916,0,-0.179485132177277,-0.144845159920018
0.835725623640761,0,-0.37556049525592,-0.394047755900346
0.550191541866025,0,-0.360697842675315,-0.380056233388438
0.809283011267438,0,1.48522869026204,1.44564873009936
-1.41516768345248,0,-0.0609397485185746,-0.0183738549362579
1.07273252027663,0,0.106119494367512,0.0606689090479686
0.668109806231939,0,-0.485152216174137,-0.497623650972148
0.538903929341722,0,-0.392951543974353,-0.401359169049105
-2.47359042648141,-2.47359042648141,0.844194556890958,0.913509670121831
-3.4435005897281,-3.4435005897281,1.47788514434447,1.63130504174884
-1.97507527211293,0,-0.136005402676708,-0.0602559993884341
1.03043783159498,0,-1.14579912493958,-1.15932255038799
0.0784220526696717,0,-0.322007245906382,-0.31806233605337
