mytstat,mytstat_sig,meanMS_con,meanMS_patient
-2.42786476216451,-2.42786476216451,-1.13396855812529,-0.918220584643052
-0.7249708539929,0,1.35276017836797,1.38369847838601
-0.633508796359544,0,0.141512963505807,0.189798453662483
0.685765584931914,0,0.123810225786022,0.0864730020189468
2.15367378749302,2.15367378749302,0.0854678520130395,-0.0256559578502172
1.02373681010676,0,1.19490908900581,1.14867639413421
-0.0576264706746723,0,0.136609379216565,0.129074314686862
-0.131076712873818,0,0.288809752179544,0.297781255621519
0.0357742036802825,0,-0.199458336550251,-0.200464461099912
-0.92573183909013,0,1.13249542385128,1.19051498551896
-1.12180857910774,0,0.525067944512332,0.605600218324086
-0.0999349614355536,0,0.315857779968287,0.318741204567022
-0.152125813154384,0,0.628421952232581,0.635459906165529
-0.855015800587036,0,0.237480775907884,0.269672184323848
1.10491085694698,0,0.970715361758084,0.908483472757633
0.367758816934382,0,-0.208510131748812,-0.21999684219315
0.601008817203719,0,0.426115991864295,0.407452523144531
0.572190870940648,0,-1.5061178530469,-1.54111465170533
-1.6540387332111,0,-2.92171088482083,-2.81625551785157
-2.43734848231731,-2.43734848231731,-1.56047138184245,-1.38475389397607
1.97778468066201,1.97778468066201,-0.581651002882002,-0.680713184436945
0.0804323939731743,0,-1.37694009409721,-1.36904574274662
1.26839222939204,0,0.493404602236496,0.435589624178157
-0.583498847615679,0,0.841787694656907,0.876602284802678
-0.227507726323808,0,0.769226997419464,0.772236258669367
0.928663862933687,0,-0.898979302161136,-0.981307870242688
1.30190710100303,0,-0.442789211073861,-0.534407603434536
-1.14543233536061,0,-0.442286654431102,-0.374002594121796
0.992088954887387,0,-1.18467057125546,-1.23464479187528
-2.57548480916375,-2.57548480916375,-0.286869382446335,-0.148459518742807
0.489799888198246,0,-0.102895331307534,-0.113837853074895
0.0922802110283586,0,-0.90126494429755,-0.912594247798444
0.846624899568298,0,-0.709850541658646,-0.756698440177699
1.06392399480656,0,-0.667983421445999,-0.719180472254112
-0.47713063856027,0,-0.393577668991444,-0.371933883171087
1.24990789877971,0,0.419684668941994,0.371282535432227
-0.398478674339507,0,0.334526088214867,0.351057708861233
0.597870376635568,0,0.175451629796548,0.135323471754426
0.637453318461818,0,-0.180458273216376,-0.229780082872485
0.543860814282484,0,1.51430555691435,1.49112109263508
1.07684877423336,0,-0.121097790895419,-0.171364375574783
-1.09034000887579,0,1.11218074573536,1.17387216007874
0.139592468720481,0,0.44660060566366,0.440044704698033
2.12185752794459,2.12185752794459,2.26697542301314,2.14713589377035
0.514127505235177,0,-0.0957537719963919,-0.123296104822902
0.483082895650894,0,-0.134586561856678,-0.158416887853393
-1.13182547860397,0,0.026014413389109,0.0806005682992726
-1.62248685913742,0,-0.435401825790191,-0.365989004367217
-0.952844890161575,0,-0.295146064264463,-0.250647125006535
-1.16960085539855,0,0.330047831520603,0.384183462598152
-1.61661162973379,0,-1.09432028359703,-0.918088607011439
-0.736440282995359,0,0.174423258650022,0.218201052525368
-1.44451437982956,0,-0.41983541666117,-0.354087676848616
-0.437145377505253,0,-0.095360798017326,-0.0343560365923469
-0.589023750281404,0,1.08186098972021,1.12508047839038
-0.294988909661298,0,1.54505583009924,1.57432956426774
1.25356045792196,0,0.651339322651835,0.57166833435855
1.19845571729863,0,1.26264546191618,1.1911308392354
-1.2018730196741,0,0.648245036842876,0.686513650020931
-1.17033151589807,0,0.27627648883377,0.334137849477471
-1.47757778751092,0,1.07221601540977,1.15798849113202
-0.541180023630228,0,0.370089598542469,0.396846130208969
-1.10877162907935,0,0.780041346856807,0.856653908952658
-2.44629279222286,-2.44629279222286,0.324529991085177,0.479574015076367
